"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","11266500",2017-06-05,5830,"A"
"USGS","11266500",2017-06-06,5320,"A"
"USGS","11266500",2017-06-07,5140,"A"
"USGS","11266500",2017-06-08,4830,"A"
"USGS","11266500",2017-06-09,4470,"A"
"USGS","11266500",2017-06-10,5100,"A"
"USGS","11266500",2017-06-11,4370,"A"
"USGS","11266500",2017-06-12,2810,"A"
"USGS","11266500",2017-06-13,2300,"A"
"USGS","11266500",2017-06-14,2910,"A"
"USGS","11266500",2017-06-15,3770,"A"
"USGS","11266500",2017-06-16,4310,"A"
"USGS","11266500",2017-06-17,5010,"A"
"USGS","11266500",2017-06-18,5680,"A"
"USGS","11266500",2017-06-19,5840,"A"
"USGS","11266500",2017-06-20,5930,"A"
"USGS","11266500",2017-06-21,5710,"A"
"USGS","11266500",2017-06-22,5660,"A"
"USGS","11266500",2017-06-23,5270,"A"
"USGS","11266500",2017-06-24,4870,"A"
"USGS","11266500",2017-06-25,3890,"A"
"USGS","11266500",2017-06-26,4060,"A"
"USGS","11266500",2017-06-27,3650,"A"
"USGS","11266500",2017-06-28,3000,"A"
"USGS","11266500",2017-06-29,2700,"A"
"USGS","11266500",2017-06-30,2660,"A"
"USGS","11266500",2017-07-01,2770,"A"
"USGS","11266500",2017-07-02,2630,"A"
"USGS","11266500",2017-07-03,2610,"A"
"USGS","11266500",2017-07-04,2750,"A"
"USGS","11266500",2017-07-05,2480,"A"
"USGS","11266500",2017-07-06,2270,"A"
"USGS","11266500",2017-07-07,2220,"A"
"USGS","11266500",2017-07-08,2310,"A"
"USGS","11266500",2017-07-09,2260,"A"
"USGS","11266500",2017-07-10,2000,"A"
"USGS","11266500",2017-07-11,1850,"A"
"USGS","11266500",2017-07-12,1600,"A"
"USGS","11266500",2017-07-13,1450,"A"
"USGS","11266500",2017-07-14,1430,"A"
"USGS","11266500",2017-07-15,1450,"A"
"USGS","11266500",2017-07-16,1360,"A"
"USGS","11266500",2017-07-17,1300,"A"
"USGS","11266500",2017-07-18,1150,"A"
"USGS","11266500",2017-07-19,1010,"A"
"USGS","11266500",2017-07-20,931,"A"
"USGS","11266500",2017-07-21,891,"A"
"USGS","11266500",2017-07-22,870,"A"
"USGS","11266500",2017-07-23,894,"A"
"USGS","11266500",2017-07-24,907,"A"
"USGS","11266500",2017-07-25,911,"A"
"USGS","11266500",2017-07-26,843,"A"
"USGS","11266500",2017-07-27,765,"A"
"USGS","11266500",2017-07-28,687,"A"
"USGS","11266500",2017-07-29,645,"A"
"USGS","11266500",2017-07-30,612,"A"
"USGS","11266500",2017-07-31,580,"A"
"USGS","11266500",2017-08-01,571,"A"
"USGS","11266500",2017-08-02,579,"A"
"USGS","11266500",2017-08-03,609,"A"
"USGS","11266500",2017-08-04,691,"A"
"USGS","11266500",2017-08-05,733,"A"
"USGS","11266500",2017-08-06,1170,"A"
"USGS","11266500",2017-08-07,723,"A"
"USGS","11266500",2017-08-08,531,"A"
"USGS","11266500",2017-08-09,452,"A"
"USGS","11266500",2017-08-10,418,"A"
"USGS","11266500",2017-08-11,387,"A"
"USGS","11266500",2017-08-12,349,"A"
"USGS","11266500",2017-08-13,316,"A"
"USGS","11266500",2017-08-14,294,"A"
"USGS","11266500",2017-08-15,279,"A"
"USGS","11266500",2017-08-16,268,"A"
"USGS","11266500",2017-08-17,269,"A"
"USGS","11266500",2017-08-18,273,"A"
"USGS","11266500",2017-08-19,291,"A"
"USGS","11266500",2017-08-20,267,"A"
"USGS","11266500",2017-08-21,258,"A"
"USGS","11266500",2017-08-22,244,"A"
"USGS","11266500",2017-08-23,224,"A"
"USGS","11266500",2017-08-24,225,"A"
"USGS","11266500",2017-08-25,234,"A"
"USGS","11266500",2017-08-26,223,"A"
"USGS","11266500",2017-08-27,216,"A"
"USGS","11266500",2017-08-28,205,"A"
"USGS","11266500",2017-08-29,197,"A"
"USGS","11266500",2017-08-30,191,"A"
"USGS","11266500",2017-08-31,188,"A"
"USGS","11266500",2017-09-01,181,"A"
"USGS","11266500",2017-09-02,172,"A"
"USGS","11266500",2017-09-03,168,"A"
"USGS","11266500",2017-09-04,172,"A"
"USGS","11266500",2017-09-05,172,"A"
"USGS","11266500",2017-09-06,177,"A"
"USGS","11266500",2017-09-07,175,"A"
"USGS","11266500",2017-09-08,167,"A"
"USGS","11266500",2017-09-09,151,"A"
"USGS","11266500",2017-09-10,137,"A"
"USGS","11266500",2017-09-11,124,"A"
"USGS","11266500",2017-09-12,137,"A"
"USGS","11266500",2017-09-13,173,"A"
"USGS","11266500",2017-09-14,201,"A"
"USGS","11266500",2017-09-15,172,"A"
"USGS","11266500",2017-09-16,145,"A"
"USGS","11266500",2017-09-17,125,"A"
"USGS","11266500",2017-09-18,111,"A"
"USGS","11266500",2017-09-19,101,"A"
"USGS","11266500",2017-09-20,93.6,"A"
"USGS","11266500",2017-09-21,153,"A"
"USGS","11266500",2017-09-22,194,"A"
"USGS","11266500",2017-09-23,170,"A"
"USGS","11266500",2017-09-24,155,"A"
"USGS","11266500",2017-09-25,145,"A"
"USGS","11266500",2017-09-26,137,"A"
"USGS","11266500",2017-09-27,126,"A"
"USGS","11266500",2017-09-28,114,"A"
"USGS","11266500",2017-09-29,103,"A"
"USGS","11266500",2017-09-30,95.4,"A"
"USGS","11266500",2017-10-01,89.3,"A"
"USGS","11266500",2017-10-02,84,"A"
"USGS","11266500",2017-10-03,79.7,"A"
"USGS","11266500",2017-10-04,77.4,"A"
"USGS","11266500",2017-10-05,74.8,"A"
"USGS","11266500",2017-10-06,71.6,"A"
"USGS","11266500",2017-10-07,68.7,"A"
"USGS","11266500",2017-10-08,65.4,"A"
"USGS","11266500",2017-10-09,63,"A"
"USGS","11266500",2017-10-10,61.1,"A"
"USGS","11266500",2017-10-11,59.2,"A"
"USGS","11266500",2017-10-12,58.2,"A"
"USGS","11266500",2017-10-13,57.3,"A"
"USGS","11266500",2017-10-14,56.3,"A"
"USGS","11266500",2017-10-15,55.1,"A"
"USGS","11266500",2017-10-16,54.2,"A"
"USGS","11266500",2017-10-17,53.1,"A"
"USGS","11266500",2017-10-18,52.6,"A"
"USGS","11266500",2017-10-19,50,"A"
"USGS","11266500",2017-10-20,54.2,"A"
"USGS","11266500",2017-10-21,57.2,"A"
"USGS","11266500",2017-10-22,54.9,"A"
"USGS","11266500",2017-10-23,54,"A"
"USGS","11266500",2017-10-24,52.6,"A"
"USGS","11266500",2017-10-25,51.7,"A"
"USGS","11266500",2017-10-26,50.8,"A"
"USGS","11266500",2017-10-27,49.7,"A"
"USGS","11266500",2017-10-28,48.9,"A"
"USGS","11266500",2017-10-29,48.6,"A"
"USGS","11266500",2017-10-30,47.4,"A"
"USGS","11266500",2017-10-31,47.1,"A"
"USGS","11266500",2017-11-01,46.6,"A"
"USGS","11266500",2017-11-02,46.7,"A"
"USGS","11266500",2017-11-03,46.7,"A"
"USGS","11266500",2017-11-04,46.9,"A"
"USGS","11266500",2017-11-05,48.1,"A"
"USGS","11266500",2017-11-06,47.6,"A"
"USGS","11266500",2017-11-07,46.9,"A"
"USGS","11266500",2017-11-08,46.2,"A"
"USGS","11266500",2017-11-09,46.3,"A"
"USGS","11266500",2017-11-10,46.3,"A"
"USGS","11266500",2017-11-11,45.7,"A"
"USGS","11266500",2017-11-12,45.6,"A"
"USGS","11266500",2017-11-13,45,"A"
"USGS","11266500",2017-11-14,44.9,"A"
"USGS","11266500",2017-11-15,44.8,"A"
"USGS","11266500",2017-11-16,352,"A"
"USGS","11266500",2017-11-17,1440,"A"
"USGS","11266500",2017-11-18,467,"A"
"USGS","11266500",2017-11-19,296,"A"
"USGS","11266500",2017-11-20,233,"A"
"USGS","11266500",2017-11-21,227,"A"
"USGS","11266500",2017-11-22,251,"A"
"USGS","11266500",2017-11-23,272,"A"
"USGS","11266500",2017-11-24,272,"A"
"USGS","11266500",2017-11-25,239,"A"
"USGS","11266500",2017-11-26,238,"A"
"USGS","11266500",2017-11-27,420,"A"
"USGS","11266500",2017-11-28,379,"A"
"USGS","11266500",2017-11-29,321,"A"
"USGS","11266500",2017-11-30,270,"A"
"USGS","11266500",2017-12-01,234,"A"
"USGS","11266500",2017-12-02,206,"A"
"USGS","11266500",2017-12-03,190,"A"
"USGS","11266500",2017-12-04,153,"A"
"USGS","11266500",2017-12-05,140,"A"
"USGS","11266500",2017-12-06,132,"A"
"USGS","11266500",2017-12-07,119,"A"
"USGS","11266500",2017-12-08,112,"A"
"USGS","11266500",2017-12-09,105,"A"
"USGS","11266500",2017-12-10,98.6,"A"
"USGS","11266500",2017-12-11,92.8,"A"
"USGS","11266500",2017-12-12,88.4,"A"
"USGS","11266500",2017-12-13,86.3,"A"
"USGS","11266500",2017-12-14,86.2,"A"
"USGS","11266500",2017-12-15,82.6,"A"
"USGS","11266500",2017-12-16,84.2,"A"
"USGS","11266500",2017-12-17,75.6,"A"
"USGS","11266500",2017-12-18,77.3,"A"
"USGS","11266500",2017-12-19,73.1,"A"
"USGS","11266500",2017-12-20,76.1,"A"
"USGS","11266500",2017-12-21,60.3,"A"
"USGS","11266500",2017-12-22,64.2,"A"
"USGS","11266500",2017-12-23,70.2,"A"
"USGS","11266500",2017-12-24,68.6,"A"
"USGS","11266500",2017-12-25,69.1,"A"
"USGS","11266500",2017-12-26,68.7,"A"
"USGS","11266500",2017-12-27,64.2,"A"
"USGS","11266500",2017-12-28,63.5,"A"
"USGS","11266500",2017-12-29,62.7,"A"
"USGS","11266500",2017-12-30,60.5,"A"
"USGS","11266500",2017-12-31,60.3,"A"
"USGS","11266500",2018-01-01,60.1,"A"
"USGS","11266500",2018-01-02,58.6,"A"
"USGS","11266500",2018-01-03,59.1,"A"
"USGS","11266500",2018-01-04,63.4,"A"
"USGS","11266500",2018-01-05,71.7,"A"
"USGS","11266500",2018-01-06,135,"A"
"USGS","11266500",2018-01-07,169,"A"
"USGS","11266500",2018-01-08,246,"A"
"USGS","11266500",2018-01-09,798,"A"
"USGS","11266500",2018-01-10,471,"A"
"USGS","11266500",2018-01-11,328,"A"
"USGS","11266500",2018-01-12,275,"A"
"USGS","11266500",2018-01-13,246,"A"
"USGS","11266500",2018-01-14,240,"A"
"USGS","11266500",2018-01-15,224,"A"
"USGS","11266500",2018-01-16,206,"A"
"USGS","11266500",2018-01-17,191,"A"
"USGS","11266500",2018-01-18,186,"A"
"USGS","11266500",2018-01-19,217,"A"
"USGS","11266500",2018-01-20,192,"A"
"USGS","11266500",2018-01-21,160,"A"
"USGS","11266500",2018-01-22,175,"A"
"USGS","11266500",2018-01-23,153,"A"
"USGS","11266500",2018-01-24,146,"A"
"USGS","11266500",2018-01-25,149,"A"
"USGS","11266500",2018-01-26,125,"A"
"USGS","11266500",2018-01-27,143,"A"
"USGS","11266500",2018-01-28,145,"A"
"USGS","11266500",2018-01-29,149,"A"
"USGS","11266500",2018-01-30,150,"A"
"USGS","11266500",2018-01-31,151,"A"
"USGS","11266500",2018-02-01,153,"A"
"USGS","11266500",2018-02-02,168,"A"
"USGS","11266500",2018-02-03,187,"A"
"USGS","11266500",2018-02-04,195,"A"
"USGS","11266500",2018-02-05,189,"A"
"USGS","11266500",2018-02-06,183,"A"
"USGS","11266500",2018-02-07,175,"A"
"USGS","11266500",2018-02-08,175,"A"
"USGS","11266500",2018-02-09,185,"A"
"USGS","11266500",2018-02-10,189,"A"
"USGS","11266500",2018-02-11,175,"A"
"USGS","11266500",2018-02-12,163,"A"
"USGS","11266500",2018-02-13,137,"A"
"USGS","11266500",2018-02-14,135,"A"
"USGS","11266500",2018-02-15,123,"A"
"USGS","11266500",2018-02-16,116,"A"
"USGS","11266500",2018-02-17,117,"A"
"USGS","11266500",2018-02-18,115,"A"
"USGS","11266500",2018-02-19,99.3,"A"
"USGS","11266500",2018-02-20,80.6,"A"
"USGS","11266500",2018-02-21,91.2,"A"
"USGS","11266500",2018-02-22,87.6,"A"
"USGS","11266500",2018-02-23,82.4,"A"
"USGS","11266500",2018-02-24,85,"A"
"USGS","11266500",2018-02-25,89.1,"A"
"USGS","11266500",2018-02-26,93.8,"A"
"USGS","11266500",2018-02-27,89.4,"A"
"USGS","11266500",2018-02-28,83.1,"A"
"USGS","11266500",2018-03-01,101,"A"
"USGS","11266500",2018-03-02,116,"A"
"USGS","11266500",2018-03-03,114,"A"
"USGS","11266500",2018-03-04,120,"A"
"USGS","11266500",2018-03-05,130,"A"
"USGS","11266500",2018-03-06,161,"A"
"USGS","11266500",2018-03-07,170,"A"
"USGS","11266500",2018-03-08,164,"A"
"USGS","11266500",2018-03-09,180,"A"
"USGS","11266500",2018-03-10,200,"A"
"USGS","11266500",2018-03-11,194,"A"
"USGS","11266500",2018-03-12,247,"A"
"USGS","11266500",2018-03-13,421,"A"
"USGS","11266500",2018-03-14,650,"A"
"USGS","11266500",2018-03-15,457,"A"
"USGS","11266500",2018-03-16,381,"A"
"USGS","11266500",2018-03-17,323,"A"
"USGS","11266500",2018-03-18,293,"A"
"USGS","11266500",2018-03-19,290,"A"
"USGS","11266500",2018-03-20,300,"A"
"USGS","11266500",2018-03-21,527,"A"
"USGS","11266500",2018-03-22,3350,"A"
"USGS","11266500",2018-03-23,2020,"A"
"USGS","11266500",2018-03-24,1260,"A"
"USGS","11266500",2018-03-25,930,"A"
"USGS","11266500",2018-03-26,717,"A"
"USGS","11266500",2018-03-27,673,"A"
"USGS","11266500",2018-03-28,758,"A"
"USGS","11266500",2018-03-29,976,"A"
"USGS","11266500",2018-03-30,1070,"A"
"USGS","11266500",2018-03-31,1210,"A"
"USGS","11266500",2018-04-01,1280,"A"
"USGS","11266500",2018-04-02,1440,"A"
"USGS","11266500",2018-04-03,1480,"A"
"USGS","11266500",2018-04-04,1580,"A"
"USGS","11266500",2018-04-05,1660,"A"
"USGS","11266500",2018-04-06,2400,"A"
"USGS","11266500",2018-04-07,9090,"A"
"USGS","11266500",2018-04-08,7150,"A"
"USGS","11266500",2018-04-09,4010,"A"
"USGS","11266500",2018-04-10,3320,"A"
"USGS","11266500",2018-04-11,2710,"A"
"USGS","11266500",2018-04-12,2310,"A"
"USGS","11266500",2018-04-13,1840,"A"
"USGS","11266500",2018-04-14,1740,"A"
"USGS","11266500",2018-04-15,1870,"A"
"USGS","11266500",2018-04-16,1830,"A"
"USGS","11266500",2018-04-17,1520,"A"
"USGS","11266500",2018-04-18,1420,"A"
"USGS","11266500",2018-04-19,1230,"A"
"USGS","11266500",2018-04-20,1120,"A"
"USGS","11266500",2018-04-21,1270,"A"
"USGS","11266500",2018-04-22,1820,"A"
"USGS","11266500",2018-04-23,2280,"A"
"USGS","11266500",2018-04-24,2440,"A"
"USGS","11266500",2018-04-25,2640,"A"
"USGS","11266500",2018-04-26,2790,"A"
"USGS","11266500",2018-04-27,3020,"A"
"USGS","11266500",2018-04-28,2660,"A"
"USGS","11266500",2018-04-29,2040,"A"
"USGS","11266500",2018-04-30,1600,"A"
"USGS","11266500",2018-05-01,1400,"A"
"USGS","11266500",2018-05-02,1270,"A"
"USGS","11266500",2018-05-03,1320,"A"
"USGS","11266500",2018-05-04,1640,"A"
"USGS","11266500",2018-05-05,1930,"A"
"USGS","11266500",2018-05-06,1990,"A"
"USGS","11266500",2018-05-07,2190,"A"
"USGS","11266500",2018-05-08,2490,"A"
"USGS","11266500",2018-05-09,2610,"A"
"USGS","11266500",2018-05-10,2610,"A"
"USGS","11266500",2018-05-11,2250,"A"
"USGS","11266500",2018-05-12,1800,"A"
"USGS","11266500",2018-05-13,1460,"A"
"USGS","11266500",2018-05-14,1390,"A"
"USGS","11266500",2018-05-15,1470,"A"
"USGS","11266500",2018-05-16,1390,"A"
"USGS","11266500",2018-05-17,1340,"A"
"USGS","11266500",2018-05-18,1400,"A"
"USGS","11266500",2018-05-19,1710,"A"
"USGS","11266500",2018-05-20,1560,"A"
"USGS","11266500",2018-05-21,1480,"A"
"USGS","11266500",2018-05-22,1450,"A"
"USGS","11266500",2018-05-23,1610,"A"
"USGS","11266500",2018-05-24,1700,"A"
"USGS","11266500",2018-05-25,1700,"A"
"USGS","11266500",2018-05-26,1310,"A"
"USGS","11266500",2018-05-27,1150,"A"
"USGS","11266500",2018-05-28,1190,"A"
"USGS","11266500",2018-05-29,1380,"A"
"USGS","11266500",2018-05-30,1430,"A"
"USGS","11266500",2018-05-31,1420,"A"
"USGS","11266500",2018-06-01,1220,"A"
"USGS","11266500",2018-06-02,1200,"A"
"USGS","11266500",2018-06-03,1290,"A"
"USGS","11266500",2018-06-04,1310,"A"
"USGS","11266500",2018-06-05,1250,"A"
"USGS","11266500",2018-06-06,1170,"A"
"USGS","11266500",2018-06-07,1090,"A"
"USGS","11266500",2018-06-08,1000,"A"
"USGS","11266500",2018-06-09,982,"A"
"USGS","11266500",2018-06-10,893,"A"
"USGS","11266500",2018-06-11,804,"A"
"USGS","11266500",2018-06-12,815,"A"
"USGS","11266500",2018-06-13,851,"A"
"USGS","11266500",2018-06-14,838,"A"
"USGS","11266500",2018-06-15,788,"A"
"USGS","11266500",2018-06-16,703,"A"
"USGS","11266500",2018-06-17,638,"A"
"USGS","11266500",2018-06-18,566,"A"
"USGS","11266500",2018-06-19,511,"A"
"USGS","11266500",2018-06-20,523,"A"
"USGS","11266500",2018-06-21,535,"A"
"USGS","11266500",2018-06-22,502,"A"
"USGS","11266500",2018-06-23,465,"A"
"USGS","11266500",2018-06-24,446,"A"
"USGS","11266500",2018-06-25,465,"A"
"USGS","11266500",2018-06-26,457,"A"
"USGS","11266500",2018-06-27,433,"A"
"USGS","11266500",2018-06-28,404,"A"
"USGS","11266500",2018-06-29,365,"A"
"USGS","11266500",2018-06-30,325,"A"
"USGS","11266500",2018-07-01,306,"A"
"USGS","11266500",2018-07-02,311,"A"
"USGS","11266500",2018-07-03,291,"A"
"USGS","11266500",2018-07-04,278,"A"
"USGS","11266500",2018-07-05,251,"A"
"USGS","11266500",2018-07-06,224,"A"
"USGS","11266500",2018-07-07,204,"A"
"USGS","11266500",2018-07-08,200,"A"
"USGS","11266500",2018-07-09,203,"A"
"USGS","11266500",2018-07-10,209,"A"
"USGS","11266500",2018-07-11,197,"A"
"USGS","11266500",2018-07-12,190,"A"
"USGS","11266500",2018-07-13,212,"A"
"USGS","11266500",2018-07-14,234,"A"
"USGS","11266500",2018-07-15,238,"A"
"USGS","11266500",2018-07-16,216,"A"
"USGS","11266500",2018-07-17,195,"A"
"USGS","11266500",2018-07-18,183,"A"
"USGS","11266500",2018-07-19,172,"A"
"USGS","11266500",2018-07-20,169,"A"
"USGS","11266500",2018-07-21,193,"A"
"USGS","11266500",2018-07-22,218,"A"
"USGS","11266500",2018-07-23,236,"A"
"USGS","11266500",2018-07-24,225,"A"
"USGS","11266500",2018-07-25,180,"A"
"USGS","11266500",2018-07-26,156,"A"
"USGS","11266500",2018-07-27,140,"A"
"USGS","11266500",2018-07-28,127,"A"
"USGS","11266500",2018-07-29,119,"A"
"USGS","11266500",2018-07-30,111,"A"
"USGS","11266500",2018-07-31,105,"A"
"USGS","11266500",2018-08-01,100,"A"
"USGS","11266500",2018-08-02,98.2,"A"
"USGS","11266500",2018-08-03,95.5,"A"
"USGS","11266500",2018-08-04,90.7,"A"
"USGS","11266500",2018-08-05,86.5,"A"
"USGS","11266500",2018-08-06,81.1,"A"
"USGS","11266500",2018-08-07,75.8,"A"
"USGS","11266500",2018-08-08,71.2,"A"
"USGS","11266500",2018-08-09,67,"A"
"USGS","11266500",2018-08-10,63.6,"A"
"USGS","11266500",2018-08-11,61.6,"A"
"USGS","11266500",2018-08-12,60.3,"A"
"USGS","11266500",2018-08-13,58.6,"A"
"USGS","11266500",2018-08-14,57.8,"A"
"USGS","11266500",2018-08-15,60.7,"A"
"USGS","11266500",2018-08-16,61.1,"A"
"USGS","11266500",2018-08-17,59,"A"
"USGS","11266500",2018-08-18,56.7,"A"
"USGS","11266500",2018-08-19,54.7,"A"
"USGS","11266500",2018-08-20,52.7,"A"
"USGS","11266500",2018-08-21,50.8,"A"
"USGS","11266500",2018-08-22,49.1,"A"
"USGS","11266500",2018-08-23,47.3,"A"
"USGS","11266500",2018-08-24,45.1,"A"
"USGS","11266500",2018-08-25,43.6,"A"
"USGS","11266500",2018-08-26,41.9,"A"
"USGS","11266500",2018-08-27,40.2,"A"
"USGS","11266500",2018-08-28,38.6,"A"
"USGS","11266500",2018-08-29,37.7,"A"
"USGS","11266500",2018-08-30,36.2,"A"
"USGS","11266500",2018-08-31,35.1,"A"
"USGS","11266500",2018-09-01,34.1,"A"
"USGS","11266500",2018-09-02,33.3,"A"
"USGS","11266500",2018-09-03,32.1,"A"
"USGS","11266500",2018-09-04,31.7,"A"
"USGS","11266500",2018-09-05,31.1,"A"
"USGS","11266500",2018-09-06,30.4,"A"
"USGS","11266500",2018-09-07,29.6,"A"
"USGS","11266500",2018-09-08,28.9,"A"
"USGS","11266500",2018-09-09,28.2,"A"
"USGS","11266500",2018-09-10,27.4,"A"
"USGS","11266500",2018-09-11,26.7,"A"
"USGS","11266500",2018-09-12,26.1,"A"
"USGS","11266500",2018-09-13,25.6,"A"
"USGS","11266500",2018-09-14,25.2,"A"
"USGS","11266500",2018-09-15,24.7,"A"
"USGS","11266500",2018-09-16,23.9,"A"
"USGS","11266500",2018-09-17,23.3,"A"
"USGS","11266500",2018-09-18,22.9,"A"
"USGS","11266500",2018-09-19,22.5,"A"
"USGS","11266500",2018-09-20,22.1,"A"
"USGS","11266500",2018-09-21,21.7,"A"
"USGS","11266500",2018-09-22,21.2,"A"
"USGS","11266500",2018-09-23,20.8,"A"
"USGS","11266500",2018-09-24,20.5,"A"
"USGS","11266500",2018-09-25,20.2,"A"
"USGS","11266500",2018-09-26,19.9,"A"
"USGS","11266500",2018-09-27,19.6,"A"
"USGS","11266500",2018-09-28,19.2,"A"
"USGS","11266500",2018-09-29,18.9,"A"
"USGS","11266500",2018-09-30,18.8,"A"
"USGS","11266500",2018-10-01,18.5,"A"
"USGS","11266500",2018-10-02,19.7,"A"
"USGS","11266500",2018-10-03,22.3,"A"
"USGS","11266500",2018-10-04,31.7,"A"
"USGS","11266500",2018-10-05,31.3,"A"
"USGS","11266500",2018-10-06,28.2,"A"
"USGS","11266500",2018-10-07,33.8,"A"
"USGS","11266500",2018-10-08,36.4,"A"
"USGS","11266500",2018-10-09,36.2,"A"
"USGS","11266500",2018-10-10,34.6,"A"
"USGS","11266500",2018-10-11,33.1,"A"
"USGS","11266500",2018-10-12,31.6,"A"
"USGS","11266500",2018-10-13,30,"A"
"USGS","11266500",2018-10-14,28.4,"A"
"USGS","11266500",2018-10-15,27.1,"A"
"USGS","11266500",2018-10-16,25.8,"A"
"USGS","11266500",2018-10-17,24.8,"A"
"USGS","11266500",2018-10-18,23.5,"A"
"USGS","11266500",2018-10-19,22.9,"A"
"USGS","11266500",2018-10-20,22.4,"A"
"USGS","11266500",2018-10-21,22,"A"
"USGS","11266500",2018-10-22,21.6,"A"
"USGS","11266500",2018-10-23,21.5,"A"
"USGS","11266500",2018-10-24,21.4,"A"
"USGS","11266500",2018-10-25,21.2,"A"
"USGS","11266500",2018-10-26,21.1,"A"
"USGS","11266500",2018-10-27,20.9,"A"
"USGS","11266500",2018-10-28,20.8,"A"
"USGS","11266500",2018-10-29,20.4,"A"
"USGS","11266500",2018-10-30,20.2,"A"
"USGS","11266500",2018-10-31,20,"A"
"USGS","11266500",2018-11-01,20,"A"
"USGS","11266500",2018-11-02,19.9,"A"
"USGS","11266500",2018-11-03,19.7,"A"
"USGS","11266500",2018-11-04,19.5,"A"
"USGS","11266500",2018-11-05,19.1,"A"
"USGS","11266500",2018-11-06,19.2,"A"
"USGS","11266500",2018-11-07,19.1,"A"
"USGS","11266500",2018-11-08,19,"A"
"USGS","11266500",2018-11-09,18.8,"A"
"USGS","11266500",2018-11-10,18.7,"A"
"USGS","11266500",2018-11-11,18.7,"A"
"USGS","11266500",2018-11-12,18.6,"A"
"USGS","11266500",2018-11-13,18.6,"A"
"USGS","11266500",2018-11-14,18.7,"A"
"USGS","11266500",2018-11-15,18.6,"A"
"USGS","11266500",2018-11-16,18.6,"A"
"USGS","11266500",2018-11-17,18.6,"A"
"USGS","11266500",2018-11-18,18.4,"A"
"USGS","11266500",2018-11-19,18.5,"A"
"USGS","11266500",2018-11-20,18.3,"A"
"USGS","11266500",2018-11-21,18.9,"A"
"USGS","11266500",2018-11-22,27.3,"A"
"USGS","11266500",2018-11-23,34.4,"A"
"USGS","11266500",2018-11-24,64.1,"A"
"USGS","11266500",2018-11-25,57,"A"
"USGS","11266500",2018-11-26,46.7,"A"
"USGS","11266500",2018-11-27,44.2,"A"
"USGS","11266500",2018-11-28,110,"A"
"USGS","11266500",2018-11-29,179,"A"
"USGS","11266500",2018-11-30,157,"A"
"USGS","11266500",2018-12-01,123,"A"
"USGS","11266500",2018-12-02,107,"A"
"USGS","11266500",2018-12-03,99,"A"
"USGS","11266500",2018-12-04,106,"A"
"USGS","11266500",2018-12-05,103,"A"
"USGS","11266500",2018-12-06,105,"A"
"USGS","11266500",2018-12-07,102,"A"
"USGS","11266500",2018-12-08,95.7,"A"
"USGS","11266500",2018-12-09,94.4,"A"
"USGS","11266500",2018-12-10,93,"A"
"USGS","11266500",2018-12-11,84.7,"A"
"USGS","11266500",2018-12-12,83.5,"A"
"USGS","11266500",2018-12-13,81.5,"A"
"USGS","11266500",2018-12-14,82.9,"A"
"USGS","11266500",2018-12-15,81.3,"A"
"USGS","11266500",2018-12-16,80.8,"A"
"USGS","11266500",2018-12-17,90.3,"A"
"USGS","11266500",2018-12-18,95.3,"A"
"USGS","11266500",2018-12-19,91.2,"A"
"USGS","11266500",2018-12-20,89.8,"A"
"USGS","11266500",2018-12-21,94.4,"A"
"USGS","11266500",2018-12-22,94.2,"A"
"USGS","11266500",2018-12-23,92.3,"A"
"USGS","11266500",2018-12-24,95.7,"A"
"USGS","11266500",2018-12-25,116,"A"
"USGS","11266500",2018-12-26,100,"A"
"USGS","11266500",2018-12-27,97.5,"A"
"USGS","11266500",2018-12-28,78.2,"A"
"USGS","11266500",2018-12-29,82.7,"A"
"USGS","11266500",2018-12-30,85.6,"A"
"USGS","11266500",2018-12-31,79.1,"A"
"USGS","11266500",2019-01-01,67,"A"
"USGS","11266500",2019-01-02,74.3,"A"
"USGS","11266500",2019-01-03,73.8,"A"
"USGS","11266500",2019-01-04,73.5,"A"
"USGS","11266500",2019-01-05,75,"A"
"USGS","11266500",2019-01-06,80.2,"A"
"USGS","11266500",2019-01-07,90.5,"A"
"USGS","11266500",2019-01-08,97.5,"A"
"USGS","11266500",2019-01-09,117,"A"
"USGS","11266500",2019-01-10,125,"A"
"USGS","11266500",2019-01-11,117,"A"
"USGS","11266500",2019-01-12,116,"A"
"USGS","11266500",2019-01-13,108,"A"
"USGS","11266500",2019-01-14,105,"A"
"USGS","11266500",2019-01-15,112,"A"
"USGS","11266500",2019-01-16,132,"A"
"USGS","11266500",2019-01-17,368,"A"
"USGS","11266500",2019-01-18,294,"A"
"USGS","11266500",2019-01-19,276,"A"
"USGS","11266500",2019-01-20,273,"A"
"USGS","11266500",2019-01-21,279,"A"
"USGS","11266500",2019-01-22,234,"A"
"USGS","11266500",2019-01-23,228,"A"
"USGS","11266500",2019-01-24,218,"A"
"USGS","11266500",2019-01-25,209,"A"
"USGS","11266500",2019-01-26,205,"A"
"USGS","11266500",2019-01-27,210,"A"
"USGS","11266500",2019-01-28,234,"A"
"USGS","11266500",2019-01-29,248,"A"
"USGS","11266500",2019-01-30,243,"A"
"USGS","11266500",2019-01-31,243,"A"
"USGS","11266500",2019-02-01,254,"A"
"USGS","11266500",2019-02-02,467,"A"
"USGS","11266500",2019-02-03,472,"A"
